order_id,customer_id,order_date,total_amount,is_delivered,delivery_date
158903,7,2024-12-30,66306,true,
158904,9,2025-02-10,55070,false,
158905,2,2025-09-04,95923,true,
158906,3,2025-12-13,26694,true,
158907,4,2025-07-27,79767,false,
158908,5,2025-08-13,88953,true,
158909,1,2025-05-07,27070,false,
158910,7,2025-12-25,74284,false,
158911,9,2025-09-15,69266,false,
158912,2,2025-06-08,3486,true,
158913,3,2025-07-26,78434,true,
158914,4,2025-05-16,53569,true,
158915,5,2025-11-25,63494,true,
158916,1,2025-09-08,14579,true,
158917,7,2025-07-14,35650,true,
158918,9,2025-03-06,12985,true,
158919,2,2025-08-04,73472,true,
158920,3,2025-05-03,88712,false,
158921,4,2025-12-20,23561,true,
158922,5,2025-12-12,52848,false,
158923,1,2025-10-23,37838,true,
158924,7,2025-06-24,72712,false,
158925,9,2025-08-01,33149,true,
158926,2,2025-11-10,33969,false,
158927,3,2025-12-16,39588,true,
158928,4,2025-05-29,75970,false,
158929,5,2025-03-05,80883,false,
158930,1,2025-03-25,62859,false,
158931,7,2025-12-05,67934,false,
158932,9,2025-11-09,90997,false,
158933,2,2025-08-14,74230,true,
158934,3,2025-01-29,58511,true,
158935,4,2025-02-24,60540,false,
158936,5,2025-03-10,76563,false,
158937,1,2025-07-16,48857,true,
158938,7,2025-01-25,65333,true,
158939,9,2025-04-20,2383,true,
158940,2,2025-04-16,58613,false,
158941,3,2025-02-15,23097,false,
158942,4,2025-07-29,44674,false,
158943,5,2025-12-15,33421,false,
158944,1,2025-04-08,1097,false,
158945,7,2025-10-13,70704,true,
158946,9,2025-12-21,20577,true,
158947,2,2025-08-21,51815,false,
158948,3,2025-11-21,17686,false,
158949,4,2025-08-27,78174,false,
158950,5,2025-10-17,99485,false,
158951,1,2025-05-26,77709,true,
158952,7,2025-05-25,98846,false,
158953,9,2025-01-05,33936,true,
158954,2,2025-01-17,21591,false,
158955,3,2025-04-16,84918,true,
158956,4,2025-08-05,16615,true,
158957,5,2025-12-19,17347,false,
158958,1,2025-09-30,99917,false,
158959,7,2025-01-02,86146,false,
158960,9,2025-12-02,39616,true,
158961,2,2025-02-02,49843,false,
158962,3,2025-11-04,66224,true,
158963,4,2025-12-22,74374,true,
158964,5,2025-04-17,34093,true,
158965,1,2025-10-12,47861,true,
158966,7,2025-03-14,26297,false,
158967,9,2025-06-10,92642,true,
158968,2,2025-01-21,75800,false,
158969,3,2025-12-21,61595,true,
158970,4,2025-06-09,59849,true,
158971,5,2025-10-18,77243,true,
158972,1,2025-12-25,29706,true,
158973,7,2025-10-05,61146,true,
158974,9,2025-12-18,87386,false,
158975,2,2025-02-05,90728,true,
158976,3,2025-06-16,51562,true,
158977,4,2025-10-17,33446,false,
158978,5,2025-12-27,94320,false,
158979,1,2025-02-12,73792,true,
158980,7,2025-06-27,52846,false,
158981,9,2025-04-16,73689,true,
158982,2,2025-05-11,28623,true,
158983,3,2025-11-24,40189,false,
158984,4,2025-11-12,58164,true,
158985,5,2025-01-11,72565,false,
158986,1,2025-04-26,87288,true,
158987,7,2025-01-18,29683,false,
158988,9,2025-06-28,92527,false,
158989,2,2025-11-01,77882,true,
158990,3,2025-10-02,70088,false,
158991,4,2025-03-23,58877,true,
158992,5,2025-08-05,19541,false,
158993,1,2025-08-31,1178,false,
158994,7,2025-10-23,20895,false,
158995,9,2025-08-17,63574,false,
158996,2,2025-12-03,23564,false,
158997,3,2025-11-08,86742,false,
158998,4,2025-11-18,42224,true,
158999,5,2025-05-22,97782,true,
159000,1,2025-05-23,57504,false,
159001,7,2025-07-21,38561,true,
159002,9,2025-02-24,95802,false,
159003,2,2025-09-01,48987,false,
159004,3,2025-03-04,2888,false,
159005,4,2025-10-28,44311,false,
159006,5,2025-07-02,78184,true,
159007,1,2025-01-12,99636,true,
159008,7,2025-04-08,8673,true,
159009,9,2025-05-10,7298,false,
159010,2,2025-02-20,23322,true,
159011,3,2025-09-05,92816,true,
159012,4,2025-11-19,25041,false,
159013,5,2025-04-11,71259,true,
159014,1,2025-07-15,74596,false,
159015,7,2025-08-27,5393,false,
159016,9,2025-03-27,82234,false,
159017,2,2025-08-10,1976,false,
159018,3,2025-12-07,62442,true,
159019,4,2025-08-25,26989,false,
159020,5,2025-12-15,53462,true,
159021,1,2025-06-09,98718,true,
159022,7,2025-12-03,78561,false,
159023,9,2025-01-09,79406,true,
159024,2,2025-07-02,58950,false,
159025,3,2025-04-03,76754,false,
159026,4,2025-05-07,92391,false,
159027,5,2025-01-26,86729,true,
159028,1,2025-05-23,31226,false,
159029,7,2025-09-09,37938,false,
159030,9,2025-08-14,46646,false,
159031,2,2025-05-23,35192,true,
159032,3,2025-03-05,43118,false,
159033,4,2025-12-02,46515,false,
159034,5,2025-09-05,28160,false,
159035,1,2024-12-29,6896,false,
159036,7,2025-05-20,51790,true,
159037,9,2025-02-12,34979,true,
159038,2,2025-01-04,6951,false,
159039,3,2025-11-14,25361,true,
159040,4,2025-03-10,72282,false,
159041,5,2025-01-14,21308,true,
159042,1,2025-01-17,98848,false,
159043,7,2025-02-13,84918,true,
159044,9,2025-06-16,95946,false,
159045,2,2025-12-11,34841,true,
159046,3,2025-10-19,87555,true,
159047,4,2025-11-15,94571,true,
159048,5,2025-10-04,17178,true,
159049,1,2025-10-27,21105,false,
159050,7,2025-07-23,30599,false,
159051,9,2025-11-14,62033,false,
159052,2,2025-10-02,44171,true,
159053,3,2025-06-28,51639,false,
159054,4,2025-08-27,4870,false,
159055,5,2025-06-03,60032,true,
159056,1,2025-09-11,89511,true,
159057,7,2025-02-23,18004,false,
159058,9,2025-10-20,81998,false,
159059,2,2025-04-22,45514,false,
159060,3,2025-03-31,51250,true,
159061,4,2025-07-23,42705,true,
159062,5,2025-06-16,85071,true,
159063,1,2025-01-10,50364,false,
159064,7,2025-05-08,40721,false,
159065,9,2025-01-06,5672,true,
159066,2,2025-06-21,69017,false,
159067,3,2025-01-07,39564,true,
159068,4,2025-05-06,47027,true,
159069,5,2025-12-11,80961,false,
159070,1,2025-08-06,47653,true,
159071,7,2025-11-09,80488,false,
159072,9,2025-09-18,86464,false,
159073,2,2025-09-26,69635,false,
159074,3,2025-07-07,52629,false,
159075,4,2025-08-05,9655,true,
159076,5,2025-08-17,60753,true,
159077,1,2025-07-20,29299,true,
159078,7,2025-02-01,6734,false,
159079,9,2025-02-03,99067,true,
159080,2,2025-04-28,46201,true,
159081,3,2025-12-22,99627,true,
159082,4,2025-02-16,49539,true,
159083,5,2024-12-28,45997,false,
159084,1,2025-10-07,23502,true,
159085,7,2025-06-06,38661,true,
159086,9,2025-06-12,16868,true,
159087,2,2025-04-12,99258,false,
159088,3,2025-08-24,58748,false,
159089,4,2025-10-02,50608,false,
159090,5,2025-09-21,29300,true,
159091,1,2025-08-12,25527,true,
159092,7,2025-01-29,47398,true,
159093,9,2025-05-27,26578,false,
159094,2,2025-11-20,45587,false,
159095,3,2025-11-07,41111,false,
159096,4,2025-12-22,32890,true,
159097,5,2025-10-09,5024,true,
159098,1,2025-04-17,78826,true,
159099,7,2025-01-15,54297,false,
159100,9,2025-07-15,87688,true,
159101,2,2025-02-14,42033,true,
159102,3,2025-02-09,61347,true,
159103,4,2025-08-02,45236,false,
159104,5,2025-01-23,80514,true,
159105,1,2025-05-22,14703,true,
159106,7,2025-04-05,73528,true,
159107,9,2025-02-23,89897,false,
159108,2,2025-01-20,61423,true,
159109,3,2025-07-05,40152,false,
159110,4,2025-05-15,31090,true,
159111,5,2025-06-20,25778,true,
159112,1,2025-09-27,13675,true,
159113,7,2025-06-02,3643,false,
159114,9,2025-06-03,56909,true,
159115,2,2025-07-11,53949,false,
159116,3,2025-09-14,85251,false,
159117,4,2025-11-12,30619,true,
159118,5,2025-10-21,21831,false,
159119,1,2025-10-05,35381,true,
159120,7,2025-11-26,2964,false,
159121,9,2025-10-29,79235,false,
159122,2,2025-08-22,48987,false,
159123,3,2025-05-01,35545,true,
159124,4,2025-02-26,46286,false,
159125,5,2025-05-28,98965,false,
159126,1,2025-10-23,91672,true,
159127,7,2025-11-13,3642,false,
159128,9,2025-03-12,17045,true,
159129,2,2025-12-17,55061,false,
159130,3,2025-07-14,20449,true,
159131,4,2025-01-14,84881,true,
159132,5,2025-05-05,92885,false,
159133,1,2025-04-10,67821,true,
159134,7,2025-11-03,8780,true,
159135,9,2025-02-11,96555,true,
159136,2,2025-02-02,6780,true,
159137,3,2025-03-13,34756,true,
159138,4,2025-01-30,49533,true,
159139,5,2025-12-08,71871,true,
159140,1,2025-04-18,85420,true,
159141,7,2025-10-20,56011,true,
159142,9,2025-04-06,92313,false,
159143,2,2025-10-05,26009,false,
159144,3,2025-06-14,40758,false,
159145,4,2025-07-12,36910,true,
159146,5,2025-08-15,9483,true,
159147,1,2024-12-29,10969,false,
159148,7,2025-05-15,94837,false,
159149,9,2025-07-01,87243,true,
159150,2,2025-12-22,38585,false,
159151,3,2025-02-16,76139,true,
159152,4,2025-11-05,22762,true,
159153,5,2025-08-16,9774,true,
159154,1,2025-04-13,62293,false,
159155,7,2025-07-20,84436,true,
159156,9,2025-09-21,35735,false,
159157,2,2025-06-21,88999,true,
159158,3,2025-03-06,98073,true,
159159,4,2025-06-22,4307,true,
159160,5,2025-11-07,86506,true,
159161,1,2025-04-23,66671,true,
159162,7,2025-02-16,77480,false,
159163,9,2025-11-26,69983,true,
159164,2,2025-01-12,42742,true,
159165,3,2025-05-11,2959,false,
159166,4,2025-08-08,54562,true,
159167,5,2025-11-12,59366,false,
159168,1,2024-12-30,52511,true,
159169,7,2025-11-22,78242,true,
159170,9,2025-03-04,71648,true,
159171,2,2025-05-23,41422,true,
159172,3,2025-03-29,32523,true,
159173,4,2025-02-25,67583,true,
159174,5,2025-08-29,51285,false,
159175,1,2025-12-01,90626,true,
159176,7,2025-09-13,70976,true,
159177,9,2025-04-26,83122,true,
159178,2,2025-01-27,51096,false,
159179,3,2025-11-27,40290,true,
159180,4,2025-08-21,5776,true,
159181,5,2025-05-21,61035,false,
159182,1,2025-08-01,50074,true,
159183,7,2025-06-01,31760,true,
159184,9,2025-10-15,68849,true,
159185,2,2025-04-03,13934,true,
159186,3,2025-07-29,88471,true,
159187,4,2025-08-28,85590,true,
159188,5,2025-09-01,42780,true,
159189,1,2025-02-16,72944,false,
159190,7,2025-07-24,60707,true,
159191,9,2025-01-29,54718,true,
159192,2,2025-03-15,78461,true,
159193,3,2025-11-27,4308,false,
159194,4,2025-08-17,27708,true,
159195,5,2025-12-09,27903,true,
159196,1,2025-01-26,64026,true,
159197,7,2025-05-09,62023,false,
159198,9,2025-02-19,12415,true,
159199,2,2025-10-10,33063,false,
159200,3,2025-12-27,8824,true,
159201,4,2025-07-02,34038,true,
159202,5,2025-06-17,82105,true,
159203,1,2025-07-07,58413,true,
159204,7,2025-11-17,23591,true,
159205,9,2025-08-28,60002,true,
159206,2,2025-12-03,76386,false,
159207,3,2025-11-20,40314,true,
159208,4,2025-12-25,88469,false,
159209,5,2025-03-09,98324,false,
159210,1,2025-02-16,90514,true,
159211,7,2025-09-30,2042,false,
159212,9,2025-07-20,97874,false,
159213,2,2025-02-09,22717,true,
159214,3,2025-06-09,25293,false,
159215,4,2025-08-05,35709,false,
159216,5,2025-06-18,49043,true,
159217,1,2025-07-08,12407,true,
159218,7,2025-05-03,37109,true,
159219,9,2025-07-04,16962,true,
159220,2,2025-03-30,4969,false,
159221,3,2025-12-27,29005,true,
159222,4,2025-07-16,51909,true,
159223,5,2025-11-04,17672,false,
159224,1,2025-02-23,19930,true,
159225,7,2025-06-04,84532,true,
159226,9,2025-04-14,61218,false,
159227,2,2025-04-05,87944,false,
159228,3,2025-05-06,26839,true,
159229,4,2025-06-24,75197,true,
159230,5,2025-02-19,5414,true,
159231,1,2025-07-27,85804,false,
159232,7,2025-02-08,74151,false,
159233,9,2025-08-31,18547,false,
159234,2,2025-08-13,66812,true,
159235,3,2025-04-19,80846,true,
159236,4,2025-11-19,17853,false,
159237,5,2024-12-28,13196,true,
159238,1,2025-07-07,51686,false,
159239,7,2025-11-10,45564,false,
159240,9,2025-01-31,49444,false,
159241,2,2025-02-18,8958,true,
159242,3,2025-10-28,31840,true,
159243,4,2025-05-02,51026,true,
159244,5,2025-03-12,23768,false,
159245,1,2025-06-29,24671,true,
159246,7,2025-05-17,42384,true,
159247,9,2025-11-15,52007,true,
159248,2,2025-06-13,21466,false,
159249,3,2025-09-01,21859,true,
159250,4,2025-05-05,18335,false,
159251,5,2025-02-03,51815,false,
159252,1,2025-12-03,66836,false,
159253,7,2025-07-13,71498,true,
159254,9,2025-08-04,87843,true,
159255,2,2025-03-22,47227,true,
159256,3,2025-10-17,39439,false,
159257,4,2025-02-12,55275,false,
159258,5,2025-11-16,91515,true,
159259,1,2025-03-31,75442,false,
159260,7,2025-07-31,26943,true,
159261,9,2025-12-26,71870,true,
159262,2,2025-07-29,65181,true,
159263,3,2025-11-01,5751,true,
159264,4,2025-07-28,10663,true,
159265,5,2025-05-04,84016,true,
159266,1,2024-12-28,71176,true,
159267,7,2025-08-07,53,true,
159268,9,2025-02-05,35334,true,
159269,2,2025-09-16,47059,false,
159270,3,2025-06-11,90240,true,
159271,4,2025-04-24,64877,true,
159272,5,2025-08-13,34053,true,
159273,1,2024-12-31,14447,false,
159274,7,2025-12-21,8992,true,
159275,9,2025-09-03,47385,false,
159276,2,2025-07-19,95189,true,
159277,3,2025-04-02,86478,true,
159278,4,2025-08-21,92828,false,
159279,5,2025-01-31,81938,true,
159280,1,2025-04-16,48437,true,
159281,7,2025-11-06,29335,true,
159282,9,2025-01-23,91513,true,
159283,2,2025-08-19,63841,true,
159284,3,2025-03-07,19240,false,
159285,4,2025-09-03,49055,false,
159286,5,2025-06-18,7822,false,
159287,1,2025-08-04,62057,true,
159288,7,2025-07-28,84520,true,
159289,9,2025-05-17,96121,true,
159290,2,2025-02-23,59650,false,
159291,3,2025-11-06,84672,true,
159292,4,2025-07-11,19952,true,
159293,5,2025-12-10,52089,false,
159294,1,2025-09-04,98389,true,
159295,7,2025-09-14,7223,true,
159296,9,2025-06-19,63137,true,
159297,2,2025-10-01,74024,true,
159298,3,2025-04-23,24092,true,
159299,4,2024-12-30,18740,true,
159300,5,2025-04-21,29510,false,
159301,1,2025-11-22,52582,false,
159302,7,2025-09-30,36269,true,
159303,9,2025-12-17,17900,false,
159304,2,2025-03-31,79330,true,
159305,3,2025-01-25,46070,false,
159306,4,2025-01-09,42293,true,
159307,5,2025-05-21,62193,false,
159308,1,2025-09-27,19451,false,
159309,7,2025-05-20,16363,true,
159310,9,2025-09-18,93803,true,
159311,2,2025-10-25,68096,true,
159312,3,2025-09-12,99130,true,
159313,4,2025-04-20,53391,false,
159314,5,2025-11-29,51069,false,
159315,1,2025-03-18,61625,false,
159316,7,2025-12-11,40230,false,
159317,9,2025-03-09,67654,true,
159318,2,2025-11-18,34707,true,
159319,3,2025-11-20,24030,true,
159320,4,2025-11-23,18313,true,
159321,5,2025-10-04,4134,false,
159322,1,2025-02-01,26981,false,
159323,7,2025-02-06,27465,false,
159324,9,2025-08-28,11270,false,
159325,2,2025-05-17,55037,false,
159326,3,2025-04-26,76060,true,
159327,4,2025-07-02,21121,false,
159328,5,2025-06-06,91797,true,
159329,1,2025-04-26,7315,true,
159330,7,2025-10-23,24598,true,
159331,9,2025-06-08,79105,false,
159332,2,2025-12-25,83588,true,
159333,3,2025-08-17,73780,false,
159334,4,2025-10-14,725,true,
159335,5,2025-10-07,3108,true,
159336,1,2025-08-19,62501,false,
159337,7,2025-10-04,7424,true,
159338,9,2025-08-05,36504,false,
159339,2,2025-05-07,87702,false,
159340,3,2025-07-03,49044,true,
159341,4,2025-06-29,20253,true,
159342,5,2025-12-10,3790,false,
159343,1,2025-04-15,73493,false,
159344,7,2025-01-15,94170,false,
159345,9,2025-10-22,44200,false,
159346,2,2025-02-11,51212,false,
159347,3,2025-11-28,9188,false,
159348,4,2025-01-05,1104,false,
159349,5,2025-03-31,94606,true,
159350,1,2025-01-09,33967,false,
159351,7,2025-04-16,53987,true,
159352,9,2025-04-01,97875,true,
159353,2,2025-03-25,25622,false,
159354,3,2025-01-21,66277,false,
159355,4,2025-06-20,63862,true,
159356,5,2025-06-13,52514,true,
159357,1,2025-11-24,72519,true,
159358,7,2025-03-20,66244,true,
159359,9,2025-05-05,10103,false,
159360,2,2025-03-12,94854,true,
159361,3,2025-12-18,90341,true,
159362,4,2025-10-28,49641,true,
159363,5,2025-09-26,31971,true,
159364,1,2025-11-20,2475,true,
159365,7,2025-11-21,57533,true,
159366,9,2025-10-25,31142,true,
159367,2,2025-09-21,15792,true,
159368,3,2025-04-25,60552,true,
159369,4,2025-04-11,44247,false,
159370,5,2025-05-21,97715,true,
159371,1,2025-05-11,19846,true,
159372,7,2025-01-19,74564,true,
159373,9,2025-05-13,4567,false,
159374,2,2025-01-10,42071,false,
159375,3,2025-03-17,4994,true,
159376,4,2025-06-23,91372,true,
159377,5,2025-06-02,96998,true,
159378,1,2025-02-20,96906,false,
159379,7,2025-02-22,71603,true,
159380,9,2025-06-17,92877,true,
159381,2,2025-02-03,15131,true,
159382,3,2025-12-12,67021,true,
159383,4,2025-02-11,23097,false,
159384,5,2025-06-29,22509,true,
159385,1,2025-05-29,63794,true,
159386,7,2025-02-10,96653,false,
159387,9,2025-03-25,30085,false,
159388,2,2024-12-30,51706,false,
159389,3,2025-02-15,88634,false,
159390,4,2025-12-10,70472,true,
159391,5,2025-08-01,72098,true,
159392,1,2025-10-11,24900,false,
159393,7,2025-06-14,94405,false,
159394,9,2025-07-31,21665,true,
159395,2,2025-11-11,80426,false,
159396,3,2025-09-03,64144,true,
159397,4,2025-09-09,56166,false,
159398,5,2025-06-01,49965,false,
159399,1,2025-04-13,63069,false,
159400,7,2025-10-30,81582,true,
159401,9,2025-05-01,39296,true,
159402,2,2025-04-06,26271,true,
159403,3,2025-04-03,22208,true,
159404,4,2025-11-07,40030,true,
159405,5,2025-07-04,54843,false,
159406,1,2025-10-12,1680,false,
159407,7,2025-11-02,69652,true,
159408,9,2025-12-16,83811,false,
159409,2,2025-07-09,81738,true,
159410,3,2025-06-20,28805,true,
159411,4,2025-10-20,69060,true,
159412,5,2025-09-09,17067,true,
159413,1,2025-12-07,55647,true,
159414,7,2025-05-05,16691,false,
159415,9,2025-07-21,9918,true,
159416,2,2025-09-01,91822,false,
159417,3,2025-09-28,73636,true,
159418,4,2025-01-18,86606,true,
159419,5,2025-05-25,88820,false,
159420,1,2025-09-22,86168,false,
159421,7,2025-07-22,59748,true,
159422,9,2025-07-15,10111,false,
159423,2,2025-08-23,99196,true,
159424,3,2025-10-16,55055,false,
159425,4,2025-09-24,5926,false,
159426,5,2025-05-18,96029,false,
159427,1,2025-08-25,50258,true,
159428,7,2025-03-19,73394,false,
159429,9,2025-10-12,69784,true,
159430,2,2025-01-06,60880,true,
159431,3,2025-06-20,72042,true,
159432,4,2025-11-07,23779,true,
159433,5,2025-03-18,75285,true,
159434,1,2025-01-05,47998,false,
159435,7,2025-01-03,96118,true,
159436,9,2025-03-16,81342,true,
159437,2,2025-05-05,76948,false,
159438,3,2025-03-21,99126,false,
159439,4,2025-09-12,7336,true,
159440,5,2025-03-12,7391,false,
159441,1,2025-01-11,16614,true,
159442,7,2025-08-19,38435,false,
159443,9,2025-05-08,89745,false,
159444,2,2025-08-17,72595,false,
159445,3,2025-08-18,6168,false,
159446,4,2025-03-07,63498,true,
159447,5,2025-04-10,98123,true,
159448,1,2025-05-20,77390,true,
159449,7,2025-08-17,4344,true,
159450,9,2025-12-01,83068,false,
159451,2,2025-01-19,14985,true,
159452,3,2025-03-16,44810,false,
159453,4,2025-07-21,81073,false,
159454,5,2025-06-22,47600,false,
159455,1,2025-06-06,99809,true,
159456,7,2025-09-23,38139,false,
159457,9,2025-12-06,82667,true,
159458,2,2025-03-12,86324,true,
159459,3,2025-05-05,22536,false,
159460,4,2025-12-02,50438,true,
159461,5,2025-10-06,78666,true,
159462,1,2025-01-18,37404,false,
159463,7,2025-01-01,19837,false,
159464,9,2025-07-11,63202,true,
159465,2,2025-08-07,65681,true,
159466,3,2025-08-17,46827,true,
159467,4,2025-12-06,11501,false,
159468,5,2025-02-10,55902,false,
159469,1,2025-04-15,57739,false,
159470,7,2025-02-17,85359,true,
159471,9,2025-09-14,66694,false,
159472,2,2025-06-24,25146,true,
159473,3,2025-05-22,9356,false,
159474,4,2025-10-21,46959,true,
159475,5,2025-03-17,82487,false,
159476,1,2025-08-08,9458,false,
159477,7,2025-07-06,52743,false,
159478,9,2025-09-13,71796,true,
159479,2,2025-05-26,955,true,
159480,3,2025-02-15,21558,true,
159481,4,2025-08-11,86448,true,
159482,5,2025-05-30,39011,false,
159483,1,2025-05-16,75668,false,
159484,7,2025-10-07,59405,false,
159485,9,2025-05-10,74069,true,
159486,2,2025-06-04,7399,true,
159487,3,2025-06-19,69928,false,
159488,4,2025-02-24,89530,true,
159489,5,2025-10-28,20824,true,
159490,1,2025-04-14,69569,true,
159491,7,2025-03-15,84084,false,
159492,9,2025-02-25,90378,true,
159493,2,2025-11-03,68500,false,
159494,3,2025-04-02,18443,true,
159495,4,2025-09-01,32413,false,
159496,5,2025-06-15,96708,false,
159497,1,2025-07-29,54700,true,
159498,7,2025-12-14,44441,true,
159499,9,2025-11-28,11389,true,
159500,2,2024-12-29,30135,true,
159501,3,2025-11-20,13988,true,
159502,4,2025-02-22,17019,true,
159503,5,2025-06-30,65497,true,
159504,1,2025-12-18,3181,true,
159505,7,2025-08-30,79760,false,
159506,9,2025-09-24,4257,false,
159507,2,2025-04-26,27313,false,
159508,3,2024-12-29,98076,true,
159509,4,2025-04-05,7973,false,
159510,5,2025-03-18,39605,true,
159511,1,2025-07-29,12553,false,
159512,7,2025-09-05,23939,false,
159513,9,2025-04-08,69375,false,
159514,2,2025-06-02,37350,false,
159515,3,2025-09-06,57428,false,
159516,4,2025-10-02,33229,true,
159517,5,2025-10-04,92146,false,
159518,1,2024-12-30,96254,false,
159519,7,2025-11-17,32585,false,
159520,9,2025-05-12,20049,false,
159521,2,2025-12-24,71262,true,
159522,3,2025-06-28,32162,true,
159523,4,2025-08-10,50964,true,
159524,5,2025-02-08,38120,true,
159525,1,2025-01-17,30688,true,
159526,7,2025-10-29,92730,true,
159527,9,2025-08-16,82855,true,
159528,2,2025-11-03,35634,false,
159529,3,2025-01-27,90062,true,
159530,4,2025-07-16,67330,true,
159531,5,2025-08-13,11331,false,
159532,1,2025-07-02,59022,true,
159533,7,2025-10-25,93147,false,
159534,9,2025-09-09,80033,false,
159535,2,2025-12-13,10543,true,
159536,3,2025-04-01,59806,true,
159537,4,2025-09-25,73565,false,
159538,5,2025-10-27,73645,true,
159539,1,2025-01-31,60658,false,
159540,7,2025-11-30,23495,true,
159541,9,2025-07-27,39573,true,
159542,2,2025-10-22,61883,false,
159543,3,2025-10-10,4790,false,
159544,4,2025-10-25,43501,true,
159545,5,2025-12-14,30993,false,
159546,1,2025-11-09,64515,false,
159547,7,2025-03-21,97398,true,
159548,9,2025-10-28,27215,true,
159549,2,2025-05-15,55492,true,
159550,3,2025-10-03,12667,true,
159551,4,2025-07-28,5144,false,
159552,5,2025-05-17,81218,false,
159553,1,2025-02-09,53805,false,
159554,7,2025-12-02,76363,false,
159555,9,2025-09-14,6885,false,
159556,2,2025-12-01,48239,false,
159557,3,2025-08-18,6877,false,
159558,4,2025-05-26,69303,false,
159559,5,2025-11-27,98558,true,
159560,1,2025-06-26,65708,false,
159561,7,2025-05-10,96521,true,
159562,9,2025-05-13,14052,false,
159563,2,2025-09-05,31438,false,
159564,3,2025-02-01,80276,true,
159565,4,2025-11-17,42631,true,
159566,5,2025-09-27,55607,true,
159567,1,2025-10-27,2591,true,
159568,7,2025-01-19,88025,false,
159569,9,2025-07-26,24317,true,
159570,2,2025-11-04,10149,false,
159571,3,2025-11-19,74231,true,
159572,4,2025-02-18,92101,false,
159573,5,2025-05-25,96407,false,
159574,1,2025-09-29,34547,true,
159575,7,2025-05-07,90272,true,
159576,9,2025-03-22,11457,true,
159577,2,2025-08-15,6830,true,
159578,3,2025-12-03,95830,true,
159579,4,2025-03-23,50863,true,
159580,5,2025-04-20,60426,false,
159581,1,2025-06-06,42633,true,
159582,7,2025-08-09,52943,false,
159583,9,2025-02-13,22683,true,
159584,2,2025-01-16,59917,false,
159585,3,2025-05-24,4595,true,
159586,4,2025-03-31,84644,true,
159587,5,2025-04-07,2365,true,
159588,1,2025-09-28,28621,false,
159589,7,2025-01-15,47487,true,
159590,9,2025-11-15,20670,true,
159591,2,2025-01-05,2615,true,
159592,3,2025-05-23,73000,true,
159593,4,2025-09-14,21808,true,
159594,5,2025-05-01,19237,true,
159595,1,2025-02-18,99218,true,
159596,7,2025-03-04,75291,true,
159597,9,2025-09-30,98565,false,
159598,2,2025-04-18,16605,true,
159599,3,2025-02-02,39477,false,
159600,4,2025-04-03,99385,true,
159601,5,2025-06-08,18332,false,
159602,1,2025-08-04,21687,false,
159603,7,2025-09-21,27409,true,
159604,9,2025-12-13,82132,true,
159605,2,2025-01-04,65768,false,
159606,3,2025-01-27,27538,true,
159607,4,2025-11-09,35163,true,
159608,5,2025-01-02,97153,true,
159609,1,2025-05-23,14312,true,
159610,7,2025-02-27,3747,false,
159611,9,2024-12-28,41202,false,
159612,2,2025-04-09,38757,false,
159613,3,2025-08-25,96644,true,
159614,4,2025-03-09,51898,true,
159615,5,2025-04-05,91838,false,
159616,1,2025-04-29,14344,true,
159617,7,2025-06-18,85600,true,
159618,9,2025-07-03,84341,false,
159619,2,2025-01-30,71296,false,
159620,3,2025-01-02,26695,false,
159621,4,2025-05-20,82289,true,
159622,5,2025-05-10,71459,true,
159623,1,2025-06-16,19675,true,
159624,7,2025-03-27,91275,true,
159625,9,2025-02-10,38253,true,
159626,2,2025-04-08,24178,true,
159627,3,2025-08-16,35750,false,
159628,4,2025-03-16,69591,true,
159629,5,2025-07-17,78755,false,
159630,1,2025-09-11,51397,false,
159631,7,2025-07-03,29180,false,
159632,9,2025-01-01,59817,true,
159633,2,2025-03-16,93372,false,
159634,3,2025-02-02,56248,true,
159635,4,2025-07-07,89724,false,
159636,5,2025-07-26,77109,false,
159637,1,2025-01-16,84045,false,
159638,7,2025-05-03,39340,true,
159639,9,2025-07-24,841,true,
159640,2,2025-07-25,18268,false,
159641,3,2025-11-15,46831,true,
159642,4,2025-12-13,78123,true,
159643,5,2025-01-09,33846,true,
159644,1,2025-04-11,32532,false,
159645,7,2025-02-11,85345,true,
159646,9,2025-01-21,71616,true,
159647,2,2025-01-05,35465,true,
159648,3,2025-02-03,48940,true,
159649,4,2025-03-18,49150,false,
159650,5,2025-07-10,96343,true,
159651,1,2025-03-06,94506,false,
159652,7,2025-01-11,76549,false,
159653,9,2025-11-03,29529,true,
159654,2,2025-11-18,79634,false,
159655,3,2025-05-19,13327,true,
159656,4,2025-07-17,15497,false,
159657,5,2025-02-06,35186,false,
159658,1,2025-05-02,79519,true,
159659,7,2025-01-13,12427,false,
159660,9,2025-05-15,58624,false,
159661,2,2025-08-07,92022,true,
159662,3,2025-06-18,93245,true,
159663,4,2025-02-27,39185,true,
159664,5,2025-10-04,62604,true,
159665,1,2025-09-06,69896,false,
159666,7,2025-07-23,93811,true,
159667,9,2025-05-25,19885,true,
159668,2,2025-04-26,30967,true,
159669,3,2025-03-01,49219,false,
159670,4,2025-04-02,37818,false,
159671,5,2025-05-19,18237,true,
159672,1,2025-10-28,15352,false,
159673,7,2025-12-11,41514,false,
159674,9,2025-07-16,30643,true,
159675,2,2025-03-31,48557,true,
159676,3,2025-07-03,94382,true,
159677,4,2025-08-22,95833,true,
159678,5,2025-12-06,97399,true,
